;Nazwa;Kategoria;zdjecie;Cena zawiera podatek. (brutto);Opis
275;  CINE - lampa stojąca w kształcie reflektora ;39;"https://lw-cdn.com/images/CD561C37758B/k_ebf27eb6bee91f8fe27363de461a4fc5;w_353;h_353;q_70/cine-lampa-stojaca-w-ksztalcie-reflektora.jpg"; 1666,59zł ;CINE - nowoczesna lampa stojąca w stylu industrialnym  Zarówno służący za podstawę trójnóg, jak i regulowana głowica w formie reflektora nadają lampie stojącej CINE techniczny, industrialny charakter, dzięki czemu wprowadzi ona do każdego wnętrza klimat starej fabryki. Podstawa jest wykonana z pokrytego czarnym lakierem metalu, głowica zaś wraz z uchwytem i ochronną kratą mają błyszczącą, chromowaną powierzchnię. Przełącznik nożny na kablu zasilającym zapewnia komfortową obsługę lampy. Lampa jest wyposażona w oprawkę E27, dlatego przystosowana jest zarówno do tradycyjnych żarówek, żarówek LED, jak i żarówek energooszczędnych, co czyni z niej niezwykle ekonomiczne źródło oświetlenia dodatkowego oraz niecodzienną dekorację wnętrza. 
276;  Lampa podłogowa Delhi z podstawą trójnożną ;39;"https://lw-cdn.com/images/2F60B45D6D24/k_792ea18beab6943524f02f42a9abebf1;w_353;h_353;q_70/lampa-podlogowa-delhi-z-podstawa-trojnozna.jpg"; Special Price  598,29zł ;Metalowa lampa podłogowa Delhi z ramą trójnożną  Czy to obok kanapy czy krzesła do czytania, lampa podłogowa Delhi po prostu przycina dobrą figurę wszędzie i przez cały czas. Szczególnie jego filigranowa, trójnożna rama jest w centrum uwagi. Ciepłe drewno i chłodny metal doskonale się uzupełniają i nadają przemysłowy charakter otaczającemu pomieszczeniu.  Dzięki półokrągłemu kloszowi, który można dowolnie regulować, lampa podłogowa dostarcza światło dokładnie tam, gdzie jest ono potrzebne. Tworzy to naprawdę miłą atmosferę w domu - a ciemne zakątki bez wystarczającej przytulności są w końcu zapomniane. 
277;  2-punktowa lampa podłogowa Satellite ;39;"https://lw-cdn.com/images/6C697DE9A4A0/k_633ba39dc9fc78e6eb1a072cfd34b88f;w_353;h_353;q_70/2-punktowa-lampa-podlogowa-satellite.jpg"; 489,90zł ;Praktyczna lampa podłogowa Satellite w stylu przemysłowym  Nowoczesna lampa podłogowa Satellite jest wyposażona w dwa obrotowe i uchylne reflektory punktowe. Mogą one być indywidualnie ustawiane i w ten sposób emitować światło na wszystkie strony. Praktyczne, na przykład do przełączania między światłem pośrednim dla uzyskania przyjemnej atmosfery a ukierunkowanym światłem do czytania lub pracy ręcznej. Lampa podłogowa Satellite wyposażona jest w wygodny przełącznik nożny i znajduje swoje doskonałe miejsce w salonie. Przemysłowy wygląd sprawia, że lampa podłogowa jest optyczną atrakcją w każdym pomieszczeniu. 
278;  Lampa podłogowa Matrix o wyglądzie klatki ;39;"https://lw-cdn.com/images/9ABDD8D63B40/k_c53984bba827a8b58392f8ee51c4cbaa;w_353;h_353;q_70/lampa-podlogowa-matrix-o-wygladzie-klatki.jpg"; 688,54zł ;Lampa podłogowa Matryca z kloszem klatkowym w kolorze czarnym  Lampa podłogowa Matrix ustawia się uderzająco w pomieszczeniu i zachwyca otwartą, a jednocześnie stabilną konstrukcją. Umiejętne wykorzystanie materiałów z ciemnym wykończeniem daje każdemu pomieszczeniu to coś pewnego.   Uderzający wygląd jest siłą tej stylowej oprawy. Czarny metal spotyka się z ciemnym drewnem i dzieli lampę podłogową na harmonijne segmenty. Klosz na głowicy lampy nadaje instalacji lekkie wykończenie, z głównym naciskiem na przyjemny opad światła. W ten sposób każdy pokój jest uzupełniany przez zgrabny, żyjący dodatek. 
279;  Jieldé Loft D9406 lampa podłogowa 6x40cm ;39;"https://lw-cdn.com/images/6DEEC93AA7FB/k_254a7a6ba37f58b7e8d0ab146dcda372;w_353;h_353;q_70/jielde-loft-d9406-lampa-podlogowa-6x40cm.jpg"; 3868,90zł ;Efektowna lampa podłogowa Loft D9406 w wykonaniu przemysłowym  Lampa podłogowa Loft D9406 nie jest niczym prostym, ponieważ dzięki swoim sześciu ramionom przyciąga wzrok każdego, a tym samym stanowi optyczny akcent w przestrzeni mieszkalnej. Ramiona posiadają przeguby na końcach, za pomocą których można obracać i regulować wysokość lampy. Zaokrąglona główka lampy zapewnia ukierunkowany stożek świetlny, który można ustawić we właściwej pozycji za pomocą uchwytu. Szeroka podstawa lampy zapewnia niezbędną stabilność i posiada mechanizm obrotowy, który umożliwia obracanie lampy o 360°. Dzięki temu lampa podłogowa może być w pełni dostosowana do wymagań użytkownika i warunków panujących w pomieszczeniu.  Za projektem lampy stoi francuski producent Jieldé, który został założony w latach 50-tych przez Jean-Louis Domecq. Podobnie jak w czasach zakładania firmy, lampy są nadal wykonywane ręcznie, dzięki czemu każda z nich jest niepowtarzalna. Lampy Jieldé tworzą równowagę pomiędzy formą, materiałem i funkcjonalnością i nadają każdemu pomieszczeniu pewien dodatek poprzez swój efektowny wygląd. 
280;  Jieldé Signal SI8380 lampa stojąca, 2-pkt. ;39;"https://lw-cdn.com/images/BE4CE204151A/k_fc50621904bbf9813041e5dbb2ca9c31;w_353;h_353;q_70/jielde-signal-si8380-lampa-stojaca-2-pkt.jpg"; 3422,90zł ;Dwupłaszczyznowa lampa podłogowa SI8380 z dwoma elastycznymi regulowanymi ramionami  Ta lampa podłogowa fascynuje z jednej strony swoim przemysłowym wyglądem, a z drugiej strony możliwością regulacji zintegrowanych przegubów. Rodzinna firma Jieldé z Saint-Priest niedaleko Lyonu, założona w 1955 roku przez Jeana-Louisa Domecqa, produkuje ten szlachetny dozownik światła w misternej pracy ręcznej.   Lampa podłogowa SI8380 wyposażona jest w stabilną podstawę oraz dwa ramiona o różnej długości. Każde ramię może być obrócone o 280° w obszarze podstawy. Jedno ramię jest jednoczęściowe, drugie dwuczęściowe z łącznikiem jako połączeniem między elementami. Obie głowice lamp mogą być obracane o 360°. Kierunek światła można zawsze elastycznie regulować. Z włącznikiem nożnym na kablu.  Każde z tych świateł jest unikalnym elementem, który jest podkreślony numerowaną tablicą na świetle.  - Odbłyśniki wewnątrz bieli - optymalne odbicie światła  - gniazdo ceramiczne 
281;  Lampa podłogowa Macbeth z metalu w modnej miedzi ;39;"https://lw-cdn.com/images/486406FFD6BF/k_7cda3c681a18da364de7f872d7f8ae95;w_353;h_353;q_70/lampa-podlogowa-macbeth-z-metalu-w-modnej-miedzi.jpg"; 508,05zł ;Makbet - Lampa podłogowa w stylu przemysłowym  Ich wzornictwo doskonale wpisuje się w nowoczesność, choć ich wygląd naśladuje dawno minione czasy. Odcień kopuły, który wygląda trochę grubo, i rama lampy podłogowej Makbeta są również w antycznym odcieniu miedzi. Szczególną cechą lampy podłogowej jest możliwość regulacji ramienia górnego i klosza. Jest to możliwe dzięki małym śrubom, które nie tylko są tu funkcjonalne, ale jednocześnie stanowią element konstrukcyjny. Lampa podłogowa Macbeth jest więc idealnym uzupełnieniem koncepcji wyposażenia wnętrz w stylu przemysłowym lub nowoczesnych pomieszczeń mieszkalnych, które poszukują szczególnego podkreślenia. 
282;  Lampa stojąca Karoli, elastyczne ramię, czarna ;43;"https://lw-cdn.com/images/A5355177D282/k_b40774f149f72fb72c4bc92b807c865e;w_353;h_353;q_70/lampa-stojaca-karoli-elastyczne-ramie-czarna.jpg"; Special Price  190,98zł ;Czarna lampa stojąca Karoli z elastyczną głowicą, idealna jako uzupełnienie minimalistycznych elementów wyposażenia i stylów aranżacji, w których dominuje nieco bardziej skandynawski design  Karoli ucieleśnia elegancki minimalizm, ponieważ z pewnością brak tu zbędnych detali, dominuje natomiast purystyczny wygląd, pełen prostej i szlachetnej elegancji. Cały korpus od głowicy aż po stopę wykonany jest z metalu i ma ciemne wykończenie o barwie matowej czerni, dzięki czemu z pewnością przyciągnie wzrok. Klosz nie przekonuje bogatymi formami, ale wręcz przeciwnie – nowoczesną prostolinijnością, a mając cylindryczny kształt, ucieleśnia swoisty uniwersalizm, który cieszy oko także po latach, gdyż nie podlega żadnej modzie. Tak wygląda prawdziwa elegancja!  Dzięki elastycznemu ramieniu głowicę można obracać w zależności od potrzeb, a tym samym wydajność świetlną można wyregulować kilkoma ruchami ręki. Ta lampa stojąca to wart uwagi element oświetleniowy, szczególnie jako lampka do czytania. Bardzo przekonująca jest także możliwość zastosowania jej jako źródła światła pośredniego, skierowanego do góry.  Pobierz:   Instrukcja obsługi                    (164 KB) 
283;  Łukowa lampa podłogowa Mateji, biały klosz ;43;"https://lw-cdn.com/images/B1B5CED09C33/k_f25bfd193e9e469d3cf03b231e7bec75;w_353;h_353;q_70/lukowa-lampa-podlogowa-mateji-bialy-klosz.jpg"; Special Price  210,49zł ;Lampa podłogowa Mateji w kształcie łuku z białym kloszem z tkaniny  Mateji jest pięknym uzupełnieniem wielu pomieszczeń. Klosz ma cylindryczny kształt i wykonany jest z materiału tekstylnego o ponadczasowej białej powierzchni, który nie tylko wygląda elegancko, ale również tworzy przytulny blask światła, ponieważ zachęca do relaksu w domowej atmosferze. Włącznik nożny znajduje się w przewodzie zasilającym, dzięki czemu lampę stojącą Mateji można obsługiwać szybko i wygodnie.   Dzięki łukowatemu kształtowi oprawa idealnie nadaje się do salonu, gdzie można ją umieścić w pobliżu kanapy, natomiast światło będzie rozchodzić się do miejsc, gdzie nie było miejsca na podstawę. Wybrana żarówka powinna pasować pod względem stylu do ogólnego wzornictwa, ponieważ otwarty klosz sprawia, że źródło światła jest dobrze widoczne. W związku z tym polecane są żarówki z technologią LED utrzymane w stylu filamentu lub rustykalnym i nawiązujące wzornictwem do klasycznej żarówki.  Pobierz:   Instrukcja obsługi                    (246 KB) 
300;  Lampa stojąca JERIK ze ściemniaczem, stary mosiądz ;43;"https://lw-cdn.com/images/32E117A3AAF3/k_29514c9da7386d03bbd078c14a06408a;w_353;h_353;q_70/lampa-stojaca-jerik-ze-sciemniaczem-stary-mosiadz.jpg"; Special Price  368,21zł ;Lampa stojąca JERIK to lampa oświetlająca sufit i lampka do czytania w jednym  Lampa stojąca oświetlająca sufit JERIK rozsyła światło, zawsze pasujące do bieżącego nastroju i wykonywanych czynności. Po jednej stronie znajduje się element oświetlający sufit, zapewniający nadzwyczaj przyjemne, pośrednie światło, a po drugiej przestawna lampka do czytania, której kierunkowe oświetlenie zapewnia światło tam, gdzie jest ono w danej chwili potrzebne. W lampie jest zintegrowany ściemniacz umożliwiający dopasowanie intensywności świecenia, a na stelażu znajdują się dwa przełączniki. 
301;  Lampa stojąca Regi, wysokość 97 cm ;43;"https://lw-cdn.com/images/72BBD247F7C4/k_0b9467a1e0be8f3c1b70d28ea8f0d3e2;w_353;h_353;q_70/lampa-stojaca-regi-wysokosc-97-cm.jpg"; Special Price  536,50zł ;Fascynująca lampa stojąca Regi z fascynującym szklanym kloszem  Lampa stojąca Regi ma fascynujący wygląd i nawiązuje do stylu lat 60-tych ubiegłego wieku, ma bowiem klosz z przydymionego szkła. Przedmioty wykonane z przydymionego szkła zachwycają do dziś swym szczególnym urokiem. Kolor szkła, który mieni się między kolorem dymu i srebra, tworzy nieporównywalną atmosferę oświetleniową.  W połączeniu z wysokimi, trójnożnymi metalowymi prętami daje to lampę stołową, która nie ma sobie równych pod względem wartości dekoracyjnej i zapewnianego przez siebie efektu świetlnego.  Idealny element do wyposażenia części wypoczynkowej salonu w atrakcyjne oświetlenie dodatkowe. 
302;  Milow - lampa stojąca LED, elastyczna szyjka ;43;"https://lw-cdn.com/images/B96CA4AB2B40/k_0bfbdb3333a85f5663979b7ae811be8c;w_353;h_353;q_70/milow-lampa-stojaca-led-elastyczna-szyjka.jpg"; Special Price  170,65zł ;Lampa stojąca LED Milow z białą powłoką lakierowaną i elastycznym ramieniem - idealne oświetlenie do czytania przy kanapie  Milow przekonuje minimalizmem, dlatego bardzo dobrze wpisuje się we wnętrza w nowoczesnym stylu. Okrągła głowica jest płaska, w formie tarczy i wyposażona w efektywne energetycznie źródła LED. Lepsze nakierowanie światła umożliwia elastyczna szyjka pomiędzy głowicą i podstawą – chromowana, w przeciwieństwie do pozostałej części lampy w kolorze białym. Szyjkę można wyginać na boki, w górę i w dół.   Przełącznik nożny znajduje się w przewodzie, dzięki czemu lampę stojącą LED można wygodnie włączać i wyłączać, bez uciążliwych ruchów. Dzięki swoim właściwościom lampa stojąca LED Milow doskonale sprawdzi się, na przykład obok kanapy, jako oświetlenie do czytania, które szybko i wygodnie można włączyć, by odprężyć się przy lekturze książki czy czasopisma lub przejrzeć wiadomości na tablecie.    Pobierz:   Instrukcja obsługi                    (1.8 MB) 
303;  Lampa podłogowa Pioggia z kryształami, chrom ;43;"https://lw-cdn.com/images/5BAD651C8E1C/k_7853439be6e61ea208f1a20b14d344ab;w_353;h_353;q_70/lampa-podlogowa-pioggia-z-krysztalami-chrom.jpg"; 1268,21zł ;
304;  Tekstylna lampa stojąca Liana o wklęsłej formie ;43;"https://lw-cdn.com/images/3E7DCDF5FBDC/k_d1e9012d0625e5c69d452162ed5e7ff2;w_353;h_353;q_70/tekstylna-lampa-stojaca-liana-o-wkleslej-formie.jpg"; Special Price  134,88zł ;Ponadczasowa lampa stojąca Liana z tkaniny, biała  Lampy stojące, takie jak Liana, wciąż są bardzo chętnie wybierane, gdyż emitują bardzo przytulne światło, które użytkownicy szczególnie upodobali sobie właśnie jako oświetlenie dodatkowe w porze wieczornej. Alternatywnie można również wyłączyć oświetlenie główne, aby stworzyć światło, które idealnie nadaje się do stworzenia wieczorem atmosfery, sprzyjającej dobremu samopoczuciu. Obudowa lampy Liana, wykonana z tkaniny, jest wklęsłą, co oznacza, ze zwęża się ku środkowi. Przewód ma długość 180 cm i jest wyposażony w przełącznik, który może być obsługiwany stopą.  Pobierz:   Instrukcja obsługi                    (309 KB) 
305;  Łukowa lampa podłogowa Esti tkanina, czarno-złoty ;43;"https://lw-cdn.com/images/BFA9B03EEE28/k_bc5e8aff62a66ef4941a377b62ca2068;w_353;h_353;q_70/lukowa-lampa-podlogowa-esti-tkanina-czarno-zloty.jpg"; Special Price  779,59zł ;Elegancka łukowa lampa stojąca Esti z czarno-złotym kloszem z materiału  Esti to lampa stojąca, którą można bardzo dobrze połączyć z nowoczesnymi stylami mieszkań. Podstawa i stopa lampy wykonane są ze stosunkowo cienko obrobionego metalu, natomiast przedłużenie klosza w górnej części wykonano w formie okrągłego klosza tekstylnego. Ten klosz jest czarny na zewnątrz i złoty wewnątrz, dzięki czemu powstaje trend, który jest kontynuowany również w obszarze mieszkalnym oraz innych obszarach i nie ogranicza się jedynie do lamp. W połączeniu ze światłem jest to jednak szczególnie efektowne, blask światła o złotym odcieniu wygląda ciepło i luksusowo. Poza tym oba odcienie kolorystyczne zapewniają naprawdę estetyczny kontrast.   Łukowe lampy stojące na ogół wyglądają bardzo elegancko, ale są one popularne również dlatego, że stanowią wspaniałe rozwiązanie problemu niewielkiej wolnej przestrzeni w części mieszkalnej, a połączenie podstawy lampy i otoczenia kanapy nie stanowi już problemu. Dzięki łukowemu kształtowi, stopę można umieścić na zewnątrz, a światło wciąż dociera tam, gdzie jest potrzebne.  Pobierz:   Instrukcja obsługi                    (283 KB) 
306;  Lindby Beatris lampa łukowa stojąca czarna, drewno ;43;"https://lw-cdn.com/images/1E3604ACAE2A/k_e77c0d29bf9702965cae6f12039ad0c9;w_353;h_353;q_70/lindby-beatris-lampa-lukowa-stojaca-czarna-drewno.jpg"; 725,12zł ;Elegancka lampa podłogowa łukowa Beatris z czarną powierzchnią i kloszem w kolorze drewna  Beatris jest przeznaczona do stosowania w salonie, przy czym łukowaty kształt lampy podłogowej pozwala na zmienne ustawienie światła. W rzeczywistości oznacza to, że marmurowa podstawa lampy znajduje się za kanapą, ale światło dobrze oświetla powierzchnię stolika do kawy. Ta konstrukcja nie tylko wygląda elegancko, ale również pozwala na taką elastyczność. Beatris posiada również piękny, półkulisty klosz metalowy, który jest czarny na zewnątrz jak rama, ale posiada atrakcyjne drewniane wykończenie wewnątrz, które tworzy ciepły obraz, z którego korzysta również efekt oświetlenia. Łukująca lampa podłogowa jest obsługiwana za pomocą przełącznika nożnego, który znajduje się w linii zasilającej i pozwala na włączanie i wyłączanie lampy tylko jednym ruchem. Pobierz:   Instrukcja obsługi                    (283 KB) 
307;  Lindby Aovan lampa podłogowa półka i USB, nikiel ;43;"https://lw-cdn.com/images/D8509B3B5F22/k_900afa130a1c785a99152da9e76b2b81;w_353;h_353;q_70/lindby-aovan-lampa-podlogowa-polka-i-usb-nikiel.jpg"; Special Price  652,76zł ;Lampa podłogowa Aovan w kolorze niklu z ładowarką USB i powierzchnią do przechowywania  Lampa podłogowa Aovan przekonuje swoim nowoczesnym wyglądem, a przede wszystkim funkcjonalnym designem. Rama wykonana jest z żelaza, które zostało ozdobione wykończeniem powierzchni w kolorze niklu. Dwa klosze z tkaniny kryją w sobie żarówkę E27 i E14, które można wyposażyć w pasujące żarówki według życzenia.  Aovan może być używany nie tylko do oświetlenia podstawowego, ale również jako lampka do czytania. Największą zaletą tej lampy jest jednak zintegrowana półka oraz port USB. Tak więc lampa może nie tylko wnieść światło w ciemność, ale także pełnić funkcję praktycznej stacji ładującej. Aovan to świetny dodatek do nowoczesnych wnętrz. Pobierz:   Instrukcja obsługi                    (269 KB) 
308;  Łukowa lampa stojąca LED Nalevi, srebrna ;43;"https://lw-cdn.com/images/3348CA2A48EF/k_017714b3a4dc6f98314ffe7ed135c69a;w_353;h_353;q_70/lukowa-lampa-stojaca-led-nalevi-srebrna.jpg"; Special Price  305,61zł ;Filigranowy design dla nowoczesnych przestrzeni mieszkalnych: łukowa lampa stojąca LED Nalevi  Nalevi to bardzo współczesny obiekt oświetleniowy z nowoczesną technologią LED. Korpus lampy jest niezwykle filigranowy i wąski, a przy tym ma atrakcyjny kształt łuku i jest uzupełniany tylko przez okrągły stojak, przy czym lampa ma dzięki temu wystarczającą stabilność. Diody LED są zarówno energooszczędne, jak i wydajne, dzięki czemu dobra jasność może być zagwarantowana pomimo niskiego zużycia energii. Powierzchnia z wykończeniem w postaci szczotkowanych elementów kolorze srebrnym pasuje do nowoczesnego designu całości.   Włącznik nożny znajduje się na przewodzie zasilającym z wtyczką.        Pobierz:   Instrukcja obsługi                    (276 KB) 
309;  Lampa podłogowa Pepijn czarna i złota, 1-punktowa ;43;"https://lw-cdn.com/images/47AE350939AD/k_e8f812a119acb744837ed32716f33e64;w_353;h_353;q_70/lampa-podlogowa-pepijn-czarna-i-zlota-1-punktowa.jpg"; 453,58zł ;Lampa podłogowa Pepijn w kolorze czarnym i złotym z kloszem metalowym  Płaski klosz lampy podłogowej Pepijn przypomina kształtem chińskiego kapelusza. Umieszczona jest po przekątnej z ramą ozdobioną złotym pierścieniem dekoracyjnym na zakrzywionej ramie, od wewnątrz również została zaprojektowana w kolorze złotym, natomiast na zewnątrz została pomalowana na czarno, podobnie jak rama, matowo.   Lampa podłogowa Pepijn jest wyposażona w przełącznik z trzystopniowym ściemniaczem pośrodku ramy, który umożliwia przełączanie na trzy poziomy jasności. Pobierz:   Specyfikacja techniczna                    (3.4 MB) 
310;  Lindby Smart lampa stojąca LED RGB Felice, app ;43;"https://lw-cdn.com/images/8ECDE1C8C87E/k_e789d11a965ba3d1d5f0335c52f2daa9;w_353;h_353;q_70/lindby-smart-lampa-stojaca-led-rgb-felice-app.jpg"; Special Price  324,31zł ;Dyskretna szklana lampa podłogowa Felice z wąskim kloszem w kształcie walca i sterowanym przez aplikację źródłem światła LED RGB.  Dzięki zredukowanemu wzornictwu lampa podłogowa Felice pasuje do nowoczesnych pomieszczeń mieszkalnych, choć jej wygląd jest tak prosty, że harmonizuje również z innymi stylami. Jej biały klosz wykonany jest ze szkła i pozwala na miękki rozsył światła z przytulną poświatą.  Do oświetlenia podstawowego można wykorzystać ciepłe białe światło, które jest w stanie wytworzyć lampa LED. Jeśli natomiast chcemy nieco urozmaicić oświetlenie, możemy skorzystać z funkcji kolorów RGB, która umożliwia uzyskanie barwnego światła w wielu kolorach. Podobnie jak jasność, jest ona sterowana za pomocą aplikacji opartej na WiFi (Tuya), dzięki czemu wraz z zakupem Felice można zintegrować funkcje smart home z własną przestrzenią życiową i uzyskać komfortowe oświetlenie z efektami specjalnymi. Aplikacja jest kompatybilna z Google Home i Amazon Alexa i jest dostępna zarówno dla systemów iOS, jak i Android. Pobierz:   Instrukcja obsługi                    (543 KB) 
311;  Lampka do czytania LED Gwendolin w kolorze niklu ;43;"https://lw-cdn.com/images/7F6955DF3408/k_721b126ff41ab25d1ab2055ce013c21c;w_353;h_353;q_70/lampka-do-czytania-led-gwendolin-w-kolorze-niklu.jpg"; Special Price  247,89zł ;Regulowana lampa stojąca LED Gwendolin jako praktyczny dodatek do salonu Ta lampka do czytania LED służy jako piękna lampa w części mieszkalnej i nadaje się przede wszystkim do czytania. Regulacja ustawienia światła jest precyzyjna, ponieważ podstawa składa się z dwóch elastycznych elementów. Kompaktowy klosz jest biały i ma odcień alabastru, dzięki czemu zyskujemy piękne, domowe światło. Przełącznik znajduje się pośrodku podstawy i można do niego szybko dotrzeć, na przykład gdy umieścimy te lampę stojącą LED obok kanapy lub za nią, a do ręki weźmiemy książkę. Pobierz:   Instrukcja obsługi                    (812 KB) 
312;  Lindby Manu lampa podłogowa, 1-punktowa, biała ;43;"https://lw-cdn.com/images/73F72990D736/k_159e41cdc2be9c8b9e589ac2dcd1f58a;w_353;h_353;q_70/lindby-manu-lampa-podlogowa-1-punktowa-biala.jpg"; Special Price  190,98zł ;Praktyczna lampka do czytania Manu z pięknym kloszem z tkaniny w kolorze białym  Manu może być używana zarówno w sypialniach, jak również w salonie. Lampa stojąca ma prosty kształt z okrągłą metalową podstawą i kloszem z tkaniny, również okrągłym, który rozszerza się lekko w dół. Dzięki elastycznemu elementowi bezpośrednio nad kloszem lampy, wykonanemu z materiału tekstylnego, orientacja klosza może być ustalana absolutnie indywidualnie, a biała powierzchnia tkaniny tworzy bardzo miękką, domową emisję światła, dzięki czemu lampa emanuje piękną przytulnością.  Pobierz:   Instrukcja obsługi                    (264 KB) 
313;  5-punktowa lampa stojąca LED Anea ;43;"https://lw-cdn.com/images/A307A876F950/k_876a87f20492f5dfcd2ec9958dc11e80;w_353;h_353;q_70/5-punktowa-lampa-stojaca-led-anea.jpg"; 798,29zł ;Piękny dodatek do salonu: 5-punktowa lampa stojąca LED Anea  Anea nie ma kloszy o klasycznych kształtach. Zamiast nich zamontowano nad żarówkami okrągłe szyby ze szkła o barwie mroźnej bieli. One także powodują łagodniejsze rozchodzenie się światła, a tworząc konstrukcję złożoną z pięciu sztuk, wyglądają bardzo dekoracyjnie. Lampa stojąca LED jest załączana i wyłączana nożnym przełącznikiem, który znajduje się w przewodzie zasilającym, a dzięki niklowanej powierzchni podstawy sama Anea doskonale pasuje do nowoczesnego wyposażenia.  Pobierz:   Instrukcja obsługi                    (179 KB) 
314;  Lampa podłogowa Umbrella, 168 cm, czarna ;43;"https://lw-cdn.com/images/D9D65FE015E0/k_d6a170c5cb4ff14a299425857c166345;w_353;h_353;q_70/lampa-podlogowa-umbrella-168-cm-czarna.jpg"; Special Price  282,85zł ;
315;  Regulowana lampa stojąca ARIAN ;43;"https://lw-cdn.com/images/E8E95DC2F04A/k_cdb857b4762d3d44892780e92b7b9bbe;w_353;h_353;q_70/regulowana-lampa-stojaca-arian.jpg"; 434,88zł ;ARIAN – lampa stojąca z regulowanym łukiem  Lampa stojąca ARIAN jest wyposażona w łuk z regulacją wysokości, na którym umieszczony jest biały klosz z tworzywa sztucznego w kształcie półkuli. Stabilność zapewnia podstawa z białego, polerowanego marmuru. Lampa stojąca ARIAN obsługiwana za pomocą komfortowego przełącznika nożnego na przewodzie doprowadzającym. Oświetlenie, które sprawdzi się w wielu wnętrzach. Pobierz:   Instrukcja obsługi                    (1.1 MB) 
316;  Minimalistyczna lampa stojąca LED Jabbo do czyt. ;43;"https://lw-cdn.com/images/8EC727238448/k_c8a59611353fcd90aeb4b7290de58f84;w_353;h_353;q_70/minimalistyczna-lampa-stojaca-led-jabbo-do-czyt.jpg"; Special Price  268,21zł ;Wąska lampa stojąca LED Jabbo z okrągłą podstawą i matowym niklowym wykończeniem  Lampa stojąca LED Jabbo to synonim minimalizmu i dlatego idealnie pasuje do wnętrz w stylu nowoczesnym, w których obowiązuje zasada „mniej znaczy więcej”. Wąski pręt służący za głowicę jest przymocowany do reszty oprawy za pomocą przegubu, dzięki czemu można go odchylać w górę i w dół. Ponadto na tej wysokości znajduje się również przełącznik, jednak nie jest widoczny na pierwszy rzut oka, gdyż umieszczony jest na końcu głowicy. Poprzez proste przyciskanie można lampę włączyć lub wyłączyć.   Szybko stanie się oczywiste, iż w przypadku lampy Jabbo chodzi nie tyle o przytulne oświetlenie akcentowe, co o zapewnienie funkcjonalnego światła kierunkowego, które odciąża oczy podczas czytania oraz innych prac w zaciszu domu.  Pobierz:   Instrukcja obsługi                    (335 KB) 
317;  Lampa LED Jost oświetlająca sufit, nikiel ;43;"https://lw-cdn.com/images/18BC948F049E/k_e61e43216f4cad6b9d557a3b250eb24c;w_353;h_353;q_70/lampa-led-jost-oswietlajaca-sufit-nikiel.jpg"; Special Price  362,52zł ;Lampa LED oświetlająca sufit Jost kloszem z poliwęglanu i lampką do czytania, z wbudowaną funkcją easydim  Jost jest lampą oświetlającą sufit, zasilaną diodami LED, mającą barwę satynowanego niklu oraz nieckę naświetlacza i dodatkową lampkę do czytania. Pozwala to dobrze radzić sobie z różnymi sytuacjami i stworzyć przytulne światło pośrednie, a także zapewnić odpowiednio ustawione światło do czytania.  Dzięki zastosowaniu technologii easydim żarówki LED mogą być łatwo obsługiwane i przyciemniane za pomocą przełącznika znajdującego się przy lampie. Proces ściemniania rozpoczyna się po dwukrotnym, szybkim naciśnięciu przełącznika, po uprzednim załączeniu lampy. Następnie jasność powoli spada i jest ustawiana przy powtarzaniu procesu przełączania lub ewentualnie ostatecznie spada do 10 procent wartości maksymalnej.  Pobierz:   Instrukcja obsługi                    (386 KB) 
318;  Lampa stojąca Karoli, elastyczne ramię, biała ;43;"https://lw-cdn.com/images/8003241B279E/k_3e1493c069c2edad7e1f58a26766dd6e;w_353;h_353;q_70/lampa-stojaca-karoli-elastyczne-ramie-biala.jpg"; Special Price  170,65zł ;Regulowana lampa stojąca Karoli z białym wykończeniem i kompaktowym, cylindrycznym metalowym kloszem  Karoli to lampa, która idealnie sprawdza się jako lampka do czytania i dlatego może być umieszczona blisko łóżka lub pobliżu sofy. Cały design wygląda minimalistycznie i pasuje do purystycznych elementów aranżacji lub, na przykład, służy jako uzupełnienie skandynawskiego stylu wyposażenia wnętrz, w którym zorientowane na design, dopracowane w szczegółach akcesoria wyposażenia zawsze dobrze wyglądają i podkreślają walory innych elementów w otoczeniu. W lampie podłogowej Karoli powierzchnia wykończona jest barwami niemal ponadczasowej bieli, która pięknie komponuje się ze spokojną atmosferą, dzięki czemu tu i ówdzie może zostać opatrzona kolorowymi akcentami, nie powodując żadnych wizualnych zakłóceń. Cylindryczny klosz w górnej części przechodzi w elastyczne ramię, dzięki czemu orientacja światła może być ustalana indywidualnie. Można tu uzyskać także oświetlenie pośrednie.  Pobierz:   Instrukcja obsługi                    (255 KB) 
