;Nazwa;Kategoria;zdjecie;Cena zawiera podatek. (brutto);Opis
406;  Designerska lampa ścienna Islet z diodami LED ;37;"https://lw-cdn.com/images/9554033747BE/k_37864c82d72f2e173e3bfa3bd1a35c6d;w_353;h_353;q_70/designerska-lampa-scienna-islet-z-diodami-led.jpg"; 1011,30zł ;Kinkiet LED Islet z poetyckim światłem  Islet, czyli mała wyspa - tak nazywa się ten kinkiet LED fińskiego projektanta Mikko Lakkonena, który celowo umieścił filigranowy wzór na przedniej pokrywie lampy. Małe przerwy mają przedstawiać małe wyspy w oddali, odbijające się w wodzie. Niewielkie otwory zostały stworzone w ten sposób, że wycięto je do połowy z materiału, a następnie lekko wygięto. Światło wpada przez przerwy i częściowo jest załamywane, a częściowo jest emitowane bezpośrednio. Na końcu powstaje poetycki efekt świetlny, który oglądany z oddali rzeczywiście wygląda jak krajobraz wyspy z odbijającymi się refleksami w wodzie.   Model Islet może być ściemniany oddzielnym przyciskiem dzięki funkcji Push. Do tego celu wymagany jest 5-żyłowy przewód połączeniowy.   Artemide jest znanym na całym świecie producentem wysokiej jakości innowacyjnych lamp designerskich. Przedsiębiorstwo, którego siedziba główna wciąż znajduje się w pobliżu Mediolanu, zostało założone w roku 1960 przez Ernesto Gismondiego. Własne zakłady produkcyjne i fabryki szkła oraz własne centrum badawcze, w którym są opracowywane i testowane najnowsze technologie oświetleniowe, w połączeniu z nowymi materiałami i technikami obróbki, należą obecnie do koncernu Artemide. Znani projektanci - zarówno z kraju, jak i z zagranicy - pracują dla włoskiego przedsiębiorstwa i za swoje lampy otrzymali już wiele nagród i wyróżnień.  Pobierz:   Instrukcja obsługi                    (1.7 MB)    Instrukcja obsługi 2                    (1.7 MB)    Light distribution curve                    (124 KB)    Photometric Data IES                    (90 KB)    Photometric Data LDT                    (71 KB) 
407;  Kinkiet LED Skateboard Easy Cruiser Black ;37;"https://lw-cdn.com/images/7B0A7DBA5E79/k_eb3fc0176a784b2a57a968f13e2c9d79;w_353;h_353;q_70/kinkiet-led-skateboard-easy-cruiser-black.jpg";652,76zł;Kinkiet LED Easy Cruiser Black o wyglądzie deskorolki z oświetleniem RBG i ściemnianym reflektorem, w komplecie z pilotem  Easy Cruiser Black to wyjątkowy kinkiet LED, który zainspiruje zarówno małych jak i dużych miłośników deskorolki. Deskorolka w stylu lat 90-tych jest przymocowana do uchwytu ściennego, dzięki czemu widoczny jest spód deski z unikalnym czarnym wzorem i napisem BLACK.   Oświetlenie składa się z reflektora w uchwycie ściennym, który jest wyposażony w ściemnianą taśmę LED. Kółka deskorolki wyposażone są w elastyczne taśmy RBG LED, które stanowią kolorowe akcenty i tworzą nastrojowe oświetlenie. Reflektor i oświetlenie RBG mogą być przełączane oddzielnie. Włączanie i wyłączanie, włączanie poszczególnych elementów oświetlenia i ściemnianie są możliwe za pomocą dołączonego pilota.  
408;  Lampa ścienna RONDO z bursztynowego szkła Murano ;37;"https://lw-cdn.com/images/05E414D93B02/k_6664b4a7f037632e8b989181be07e271;w_353;h_353;q_70/lampa-scienna-rondo-z-bursztynowego-szkla-murano.jpg";4928,37zł;Bursztynowa lampa ścienna RONDO z wyginanymi kloszami ze szkła Murano  Lampa ścienna RONDO została wykonana z pozłacanego 24-karatowym złotem metalu i ręcznie wykonanego szkła Murano. Z uchwytu wychodzą w prawo wyginane rurki ze szkła Murano w kolorze bursztynowym. Szklane rurki wyglądają szczególnie efektownie na tle leżącej za nimi pozłacanej płyty. Dwie żarówki, umieszczonme między metalową płytą a szklanymi rurkami, zapewniają jasne światło o ciekawym efekcie. 
409;  2-punktowy kinkiet LED Pin ;37;"https://lw-cdn.com/images/DD24E8031FDF/k_ebfed5c1dd8afb49b4eec73f29c52fad;w_353;h_353;q_70/2-punktowy-kinkiet-led-pin.jpg";1964,15zł;Minimalistyczny kinkiet LED Pin w wersji dwupunktowej  Pin zalicza się do kinkietów ściennych LED, zapewniających oświetlenie pośrednie. Praktycznie każdy wie, że takie oświetlenie jest szczególnie przytulne, ponieważ wtedy światło wydaje się miękkie i płynne, a nigdy nie drażni bezpośrednim strumieniem ani nie oślepia. Powierzchnia tego kinkietu LED, mającego kształt prostokąta, ma matowoczarne wykończenie, które wygląda szczególnie elegancko. Dwie podświetlane głowice zawierają diody LED, emitujące światło o barwie ciepłej bieli i o dobrej efektywności energetycznej. Jeśli chcesz, aby oświetlenie było bardziej indywidualne, zaleca się zainstalowanie kilku opraw ściennych serii w bezpośrednim sąsiedztwie oraz pomanipulowanie kształtem i światłem.  
410;  Decor Walther Omega 2 lampa ścienna chrom ;37;"https://lw-cdn.com/images/F650E9B8941E/k_83896e273ac716d0f8f8469ba5eac32b;w_353;h_353;q_70/decor-walther-omega-2-lampa-scienna-chrom.jpg"; 337,32zł ;Lampa ścienna Omega 2 z możliwością montażu pionowego lub poziomego  Lampa ścienna Omega 2 składa się z podstawy stalowej z chromowanym wykończeniem. Omega 2 staje się gotową oprawą poprzez włożenie lampy do oprawy S14, która powinna mieć szkło opalizujące, aby skierować światło do pomieszczenia bez olśnień. Podstawa lampy Omega 2 jest kompaktowo wykonana i może być montowana poziomo lub pionowo na ścianie, co pozwala użytkownikowi na stworzenie indywidualnej koncepcji oświetlenia. Pobierz:   Instrukcja obsługi                    (679 KB) 
411;  Astro Zeppo kinkiet do łazienki ze szkła ;37;"https://lw-cdn.com/images/F2E4F1BB18B1/k_72d4538d311d33959158fc909a8bd07e;w_353;h_353;q_70/astro-zeppo-kinkiet-do-lazienki-ze-szkla.jpg";482,03zł;Zeppo Wall - wysokiej jakości szklane źródło światła odpowiednie do łazienek  Okrągły kinkiet łazienkowy Zeppo jest pasjansem do oświetlenia ściennego w łazienkach, korytarzach, a także w salonach i sypialniach. Jego estetycznie ukształtowany odcień wykonany z wysokiej jakości szkła duplex urzeka wszechstronną emisją światła. Zeppo jest wyposażone w lampę G9, w którą można włożyć wszystkie typy lamp o klasie efektywności energetycznej A++-D. Zalecane są energooszczędne lampy LED z odpowiednią podstawą.  Używane w parach jako oświetlenie lustrzane, Zeppo okazuje się być stylistycznym dodatkiem meblowym o ponadczasowej, nowoczesnej atmosferze życia. Pobierz:   Instrukcja obsługi                    (171 KB)    Specyfikacja techniczna                    (104 KB) 
412;  Designerska lampa ścienna Lua z LED ;37;"https://lw-cdn.com/images/6419CD7CF829/k_87842fe6a9ccd63801aef04b2c25068b;w_353;h_353;q_70/designerska-lampa-scienna-lua-z-led.jpg";1101,54zł;Atrakcyjna designerska lampa ścienna Lua w kolorze białym, z mocnymi diodami LED  W serii opraw Lua emitowanie światła w sposób pośredni ma ogromne znaczenie, ponieważ diody LED znajdują się z tyłu płaskiego panelu aluminiowego i po załączeniu lampy oświetlają ścianę, to znaczy obserwatorzy nie widzą bezpośrednio tych diod, a jedynie ich piękne, ciepłobiałe światło. Zwłaszcza w purystycznych salonach ta designerska lampa ścienna jest doskonałym dodatkiem, który pokazuje, że minimalistyczny, zorientowany na design styl aranżacji wnętrza i efekt przytulnego oświetlenia nie wykluczają się wzajemnie.   Jako że ta lampa ścienna ma przegub umiejscowiony między mocowaniem ściennym a kloszem, można ją ustawiać w różny sposób.  Pobierz:   Specyfikacja techniczna                    (737 KB) 
413;  Czarny kinkiet LED Pin ;37;"https://lw-cdn.com/images/7F7BBB1563D0/k_b75746702f33d95d1f5a5cecdcd44636;w_353;h_353;q_70/czarny-kinkiet-led-pin.jpg";1319,43zł;Minimalistyczny kinkiet LED Pin z czarną, matową, lakierowaną powierzchnią  Kinkiet LED Pin to designerski produkt firmy Vibia, który może wyróżnić się minimalistycznym wyglądem. Ta lampa ścienna składa się z metalowej podstawy, łączącej uchwyt ścienny z kloszem. Oba te elementy są okrągłe. Światło nie jest emitowane do pomieszczenia przez klosz przypominający szybę, ale skierowane jest na ścianę, powodując efekt oświetlenia pośredniego. Wygląda to nie tylko przytulnie. Można bowiem również liczyć na specjalne efekty świetlne, gdy oświetlenie optycznie przypomina aureolę wokół głowicy lampy. Uzyskujemy piękne plamy świetlne na ścianie, a szczególnie gdy połączymy kilka lamp z tej serii, możemy uzyskać najwyższej klasy efekty świetlne, które wyglądają niemal artystycznie.  
414;  Lampa ścienna Neo Retro, dwa ruchome ramiona ;37;"https://lw-cdn.com/images/B4601EE515E2/k_003f9d99bf86d1ad127548ea2b99c358;w_353;h_353;q_70/lampa-scienna-neo-retro-dwa-ruchome-ramiona.jpg";522,68zł;Elegancka lampa ścienna Neo Retro z elastycznymi ramionami  Lampa ścienna Neo Retro posiada klosz z mlecznobiałego szkła, który można dowolnie przesuwać. Docelowe światło można uzyskać dzięki elastycznym przegubom, które umożliwiają różne pozycje poprzez podnoszenie i opuszczanie. Czarny metalowy stelaż, przeguby w kolorze mosiądzu i biały abażur tworzą nowoczesne połączenie kolorystyczne, które doskonale wpisuje się w aktualne trendy. Mosiężne detale natychmiast sprawią, że każde pomieszczenie stanie się cieplejsze i bardziej eleganckie. Lampa ścienna nadaje się szczególnie do tego, aby nadać pomieszczeniom stylowy wygląd. Może być również montowana jako lampa sufitowa.  Lampa pochodzi z linii produktów Miloox firmy Sforzin, która charakteryzuje się niezwykle świeżym designem i połączeniem modnych materiałów. Pobierz:   Specyfikacja techniczna                    (5.4 MB) 
415;  Slamp La Lollo lampa ścienna, złote kolory ;37;"https://lw-cdn.com/images/F9F342F8DAF7/k_307bdee549e075d0d1c3abac767b0e02;w_353;h_353;q_70/slamp-la-lollo-lampa-scienna-zlote-kolory.jpg"; 620,24zł ;Lampa ścienna w kolorze złotym La Lollo  Zainspirowana latami 50-tymi ubiegłego wieku, lampa ścienna La Lollo, która składa się z czterech umieszczonych w rzędzie rur o różnym wzornictwie. Jej powierzchnię w kolorze złotym podświetlają dwie żarówki E14, które tworzą wspaniałe efekty świetlne. Projektantka Lorenza Bozzoli sprawiła, że La Lollo wygląda jak biżuteria, która ozdabia ściany niczym prawdziwa biżuteria swoją wszechstronnością. Zarówno pojedynczo, jak i w połączeniu z innymi lampami La Lollo, lampa ścienna zachwyci każdego obserwatora.  Lorenza Bozzoli jest aktywna na arenie międzynarodowej z tendencją do wzornictwa przemysłowego i współpracuje z włoskim producentem lamp Slamp od 2015 roku. Firma Slamp została założona w 1992 roku przez Roberto Zilianiego, który stworzył unikalne i przystępne cenowo lampy designerskie znane na całym świecie. Na szczególną uwagę zasługują wytrzymałe materiały z technopolimerów i szklanych kryształów, z których Slamp wytwarza swoje lampy metodą ręcznej produkcji.  Made in Italy. Pobierz:   Specyfikacja techniczna                    (838 KB) 
416;  Helestra Loom oświetlenie lustra LED czarne 30 cm ;37;"https://lw-cdn.com/images/A7A1CD5D0B8F/k_7eb29c08b31bf3e8bf42a1a0b6a41a87;w_353;h_353;q_70/helestra-loom-oswietlenie-lustra-led-czarne-30-cm.jpg";471,46zł;Oświetlenie ścienne LED Krosno do montażu obok luster  Zainstalowane z prawej i lewej strony lub nad lustrem w łazience lub szatni, ścienne światło Loom LED zapewnia przyjemne, ciepłe, białe światło, zapewniając warunki oświetlenia dla osób praworęcznych. Klosz lampy składa się z rurki wykonanej z satynowego akrylu, uchwyt ścienny wykonany jest z matowego, czarnego metalu malowanego na czarno.  Dzięki satynowanej tubie światło zintegrowanych diod LED jest rozpraszane absolutnie równomiernie i nie powoduje olśnień. Konstrukcja o stopniu ochrony IP44 oferuje wystarczającą ochronę dla zastosowania oprawy w łazienkach. Pobierz:   Instrukcja obsługi                    (14 KB) 
417;  Prosta lampa ścienna CUBE ;37;"https://lw-cdn.com/images/677E4859578E/k_f0e88acb6a17b9d7d0fcb6dcc0e1379c;w_353;h_353;q_70/prosta-lampa-scienna-cube.jpg";406,42zł;Prosta lampa ścienna CUBE ponadczasowy design.  Ta ponadczasowa lampa ścienna w kształcie sześcianu emitując ciepłe światło tworzy przyjemny nastrój. Chromowany cokół i klosz w kształcie kostki z mlecznobiałego szkła podkreślają wysoką jakość wykonania. Pobierz:   Specyfikacja techniczna                    (113 KB)    Instrukcja obsługi                    (307 KB) 
418;  Slamp La Lollo lampa ścienna, cynowo-biała ;37;"https://lw-cdn.com/images/92D884862BBA/k_3ea8a59d5c121e6e48dd89f0afdddc4d;w_353;h_353;q_70/slamp-la-lollo-lampa-scienna-cynowo-biala.jpg"; 620,24zł ;Lampa ścienna La Lollo w formie rurki  Projektując kinkiet La Lollo, projektantka Lorenza Bozzoli inspirowała się latami 50. La Lollo składa się optycznie z czterech rur ułożonych w rzędzie o różnych wzorach, które charakteryzują się nowoczesnymi odcieniami kolorów i metalizacją. Wykonana z unikalnych, całkowicie nietłukących się technopolimerów producenta Slamp, lampa świeci jak klejnot i sprawia, że każde pomieszczenie lśni. Czy to w domach prywatnych, czy na korytarzach hotelowych, La Lollo z łatwością wtapia się w różne środowiska.  Lorenza Bozzoli i Slamp pracują razem od 2015 roku. Bozzoli jest wyszkoloną projektantką z tendencjami w zakresie wzornictwa przemysłowego i sama się tego nauczyła. Włoski producent oświetlenia Slamp został założony w 1992 roku przez Roberto Ziliani w celu dystrybucji unikalnych i niedrogich projektowych lamp na całym świecie. Na szczególną uwagę zasługują nietłukące się materiały wykonane z technopolimerów i kryształów szklanych oraz kunszt, z jakim produkowane są designerskie lampy.  Made in Italy. Pobierz:   Specyfikacja techniczna                    (838 KB) 
419;  Grok Tubs kinkiet LED obrotowy i wychylny ;37;"https://lw-cdn.com/images/CD1FD5437F5B/k_4e5dfb826d3fc0ae253189908dab104a;w_353;h_353;q_70/grok-tubs-kinkiet-led-obrotowy-i-wychylny.jpg";869,84zł;Dostosowywalne lampy ścienne LED  Na pierwszy rzut oka lampa ścienna Tubs sprawia sztywne, linearne wrażenie. Jednak przy bliższym poznaniu artysta dał Tubsowi znacznie większe możliwości manewrowania i adaptacji: Drążek można odchylić do 35° od ściany, obrócić do 180°, a źródło światła do 300°. Dzięki temu oprawa może być stosowana jako oświetlenie pośrednie lub do bezpośredniego oświetlania obiektów. Szlachetne materiały i wysokiej jakości technologia LED dopełniają Tubs i sprawiają, że dzięki prostemu wzornictwu świeci ona jasno zarówno w środowiskach komercyjnych, jak i prywatnych.  - zaprojektowany przez Nahtrang Disseny 
420;  Artemide Miconos szklana lampa ścienna, chrom ;37;"https://lw-cdn.com/images/FA90C318F35D/k_68736d749fd16240d3884483766bde09;w_353;h_353;q_70/artemide-miconos-szklana-lampa-scienna-chrom.jpg"; 1468,21zł ;Made in Italy – uzupełniające akcenty świetlne dzięki lampie ściennej Miconos  Miconos zachwyca kulistym kloszem z dmuchanego ustnie szkła zawieszonym za ucho na haku mocowania ściennego. Przezroczyste szkło i błyszcząca powierzchnia mocowania ściennego z polerowanego chromu doskonale ze sobą współgrają, tworząc na ścianie i w pomieszczeniu niezwykłe akcenty świetlne. Miconos zapewnia optymalne oświetlenie, a dzięki nowoczesnej formie doskonale pasuje do wielu stylów wyposażenia wnętrz.   Lampa ścienna Miconos jest wytwarzana we Włoszech przez producenta opraw oświetleniowych Artemide, który posiada własne placówki badawcze i laboratoria umożliwiające uzyskanie wysokiego standardu materiałów i metod produkcji, a także integrację wymagań socjokulturowych. Seria opraw Miconos została zaprojektowana przez założyciela firmy Ernesto Gismondiego. Pobierz:   Instrukcja obsługi                    (216 KB) 
421;  Jako garderoba kinkiet LED Han czarny ;37;"https://lw-cdn.com/images/C947CEA58059/k_e0af612b2114011fff6df4181dae2cd1;w_353;h_353;q_70/jako-garderoba-kinkiet-led-han-czarny.jpg"; 688,54zł ;Lampa i garderoba w jednym: kinkiet LED Han  Absolutny hit pod kątem wyglądu i funkcjonalności: oto właśnie kinkiet LED Han duetu projektantów Guoli i Figuery. Łączy w sobie garderobę i źródło światła, tworząc element świetlny, który również w stanie wyłączonym za sprawą dekoracyjnego designu ubogaca każde wnętrze. Po włączeniu światła będzie wyglądał jak delikatny, świetlisty wieniec wokół większej, okrągłej, metalowej części. Okrągły kształt jest kontynuowany w czterech wieszakach na ubrania, które są połączone z lampą poprzez prosty element ścienny.  
422;  Fabbian Lumi Sfera szklana lampa ścienna, Grivory® ;37;"https://lw-cdn.com/images/448D4084CE38/k_61c7a7794694428237644692dd867c62;w_353;h_353;q_70/fabbian-lumi-sfera-szklana-lampa-scienna-grivoryr.jpg"; 369,84zł ;Szklana lampa ścienna uniwersalna Lumi Sfera w wykonaniu kulistym z uchwytem ściennym Grivory®  Proste wzornictwo jako sfera sferyczna i zmienne obszary zastosowania we wnętrzu dają w efekcie nowoczesne źródło światła. Lampa ścienna Lumi Sfera, zaprojektowana przez Alberto Saggię i Valerio Sommellę dla włoskiego producenta Fabbian, może być używana w korytarzu, salonie itp., ale także jako źródło światła w łazience i może być montowana jako lampa sufitowa. Szronione, dmuchane szkło o kulistym odcieniu świeci się równomiernie podczas użytkowania, zapewniając przyjemne, pozbawione olśnień światło dookoła. Dyskretny uchwyt ścienny wykonany jest z Grivory® - tworzywa sztucznego wzmocnionego włóknem szklanym. 
423;  Helestra Loom oświetlenie lustra LED czarne ;37;"https://lw-cdn.com/images/21A67BD1DCBD/k_9e25ba2dc1f3a2c1f985dfcc6fdd1ad8;w_353;h_353;q_70/helestra-loom-oswietlenie-lustra-led-czarne.jpg";713,90zł;Oprawa ścienna LED Krosno do jednolitego oświetlenia lustrzanego  Uchwyt ścienny oprawy zwierciadlanej LED Loom wykonany jest z matowego, pomalowanego na czarno metalu i umieszczony centralnie z tyłu klosza rurowego. Ten ostatni wykonany jest z satynowego akrylu, dzięki czemu zapewniony jest jednorodny i pozbawiony olśnień efekt świetlny. Zamontowane pionowo obok lustra lub poziomo nad nim, Krosno stwarza doskonałe warunki oświetleniowe.  Zbudowana zgodnie ze stopniem ochrony IP44, nawet rozbryzgi wody nie stanowią problemu dla oprawy lustrzanej. Dzięki swojemu prostemu wzornictwu, zredukowanemu do niezbędnego minimum, Loom jest idealnym wyborem do szatni lub łazienki w nowoczesnym wnętrzu. 
424;  Ingo Maurer Lucellino NT kinkiet LED ;37;"https://lw-cdn.com/images/9E9524EEC0F9/k_3c26cd44ff3bc0786df89ce9bdccd16a;w_353;h_353;q_70/ingo-maurer-lucellino-nt-kinkiet-led.jpg"; 998,29zł ;Uskrzydlony gęsimi piórami Lucellino NT - designerski kinkiet LED  Wersja LED Lucellino NT jest kolejnym rozwinięciem tej designerskiej lampy ściennej, która inspiruje każdą ścianę swoim unikalnym wyglądem.   Nazewnictwo lampy ściennej Lucellino NT LED jest świetną grą słów włoskich pojęć „luce”, czyli „światło” i „ucellino”, czyli „ptaszek”. Stąd pochodzi kompozycja „Lucellino”, która w przenośni oznacza lśniącego ptaszka. Ponieważ lampa LED jest wyposażona w gęsie pióra i jest połączona z okrągłym uchwytem ściennym tylko za pomocą cienkiego drutu mosiężnego, lampa ta naprawdę wygląda, jakby zaraz miała odlecieć.   Żarówka jest żarówką LED, która została wyprodukowana specjalnie dla Ingo Maurer. Lampa jest dostarczana w komplecie z żarówką.  Designerski kinkiet LED nie jest przeznaczony do pomieszczeń o dużej wilgotności powietrza, ani do montażu na suficie. Pobierz:   Instrukcja obsługi                    (262 KB)    Specyfikacja techniczna                    (806 KB) 
425;  Purystyczna lampa ścienna LED FOLD SURFACE, 2-pkt. ;37;"https://lw-cdn.com/images/4373128F4D8C/k_9e839f23aa8e6ec7209c38a4eb947032;w_353;h_353;q_70/purystyczna-lampa-scienna-led-fold-surface-2-pkt.jpg";1061,71zł;Designerska lampa ścienna LED FOLD SURFACE, 22 cm, kremowy/mat.  Lampę ścienną LED FOLD SURFACE wyróżnia posta, geometryczna forma. Przy włączonym świetle tworzy na ścianie niezwykłe akcenty. 
426;  Wyszukana lampa ścienna FILOU ;37;"https://lw-cdn.com/images/F3774B07D2E0/k_ae9a9caab939d2ba5965f88f9b41f5a7;w_353;h_353;q_70/wyszukana-lampa-scienna-filou.jpg";235,69zł;Wyszukana lampa ścienna FILOU - oryginalna ozdoba  Osobom lubiącym niezwykłe wyposażenie i oświetlenie wnętrz lampa FILOU przypadnie do gustu. Ta wykonana z metalu i tworzywa lampa ścienna swoim kształtem imituje muchę, zapewniając przy tym przyjemne i nastrojowe światło i zachwycając swoim wyglądem, również po wyłączeniu. Uszko zamocowane na tylnej nodze muchy umożliwia jej zamontowanie w dowolnym miejscu. Designerskim akcentem są tu sitka do herbaty, spełniające rolę oczu i ryjka. Długość kabla wraz z włącznikiem wynosi 1 m.  
427;  Dyberg Larsen DL20 kinkiet metal 20cm ;37;"https://lw-cdn.com/images/088C21E1DC0A/k_5c757097f8d36d117e678b5954e73e58;w_353;h_353;q_70/dyberg-larsen-dl20-kinkiet-metal-20cm.jpg";308,90zł;Lampa ścienna DL20 z trójwarstwowym metalowym kloszem i przełącznikiem  Dzięki wyposażeniu w przełącznik bezpośrednio na okrągłym, chromowanym uchwycie ściennym lampa ścienna DL20 nadaje się nie tylko do pomieszczeń mieszkalnych, ale także do sypialni. Oprawa o skandynawskim designie oferuje bardzo przyjemne oświetlenie dzięki specjalnemu rozmieszczeniu poszczególnych elementów klosza, które umożliwia promieniowanie światła w dół, a także na wszystkie strony przez szczeliny. W kontraście do matowego, lakierowanego odcienia, uchwyt ścienny został zaprojektowany w błyszczącym chromowanym wykończeniu.  Lampa ścienna DL20 jest jedną z wielu różnych lamp z serii DL firmy Dyberg Larsen, duńskiej firmy oświetleniowej, która koncentruje się na projektowaniu i produkcji niedrogich lamp, ale nie zapomina przy tym o designie i efekcie świetlnym, a także o jakości. 
428;  Lucande Lian kinkiet, złoty oksydowany ;37;"https://lw-cdn.com/images/AE131A4DB2B7/k_3ce8299f391701c4b733ca43fdc2f8f6;w_353;h_353;q_70/lucande-lian-kinkiet-zloty-oksydowany.jpg"; 990,16zł ;Oksydowany kinkiet LED Lian, ściemniany i made in Germany  Lian pasuje do wielu nowoczesnych stylów wyposażenia wnętrz, ze swoją oksydowaną powierzchnią, która została misternie dopracowana ręcznie, ale także wyglądem w stylu vintage. Dwa zakrzywione aluminiowe przesłony leżą naprzeciwko siebie i pozwalają, aby światło wydostawało się w górę i w dół, co daje bardzo przytulny efekt, który jest idealny do nastrojowego oświetlenia akcentującego w salonie. W razie potrzeby kinkiet LED z pięknym wyglądem zewnętrznym i barwą światła ciepła biel może być podłączony również do zewnętrznego ściemniacza z trybem odcinania fazy lub fazowo-kątowego, dzięki czemu jasność można zawsze precyzyjnie regulować. Zasadniczo, zainstalowane diody LED są bardzo wydajne i emitują jasne światło. Wysoka wartość oddawania barw obiecuje jak najbardziej naturalne odwzorowanie odcieni, które świecą w świetle lampy ściennej.  Produkt oświetleniowy jest najwyższej jakości i został wyprodukowany w Niemczech zgodnie z najwyższymi standardami. Duża przestrzeń połączeniowa w puszce naściennej ułatwia instalację, ponieważ wszystkie przewody i inne komponenty można łatwo schować.     Pobierz:   Instrukcja obsługi                    (227 KB) 
429;  Lucande Matwei kinkiet LED, pierścieniowy, mosiądz ;37;"https://lw-cdn.com/images/B4B58A7D7E9C/k_d20410436995864ee47d68386dbb4085;w_353;h_353;q_70/lucande-matwei-kinkiet-led-pierscieniowy-mosiadz.jpg"; 305,61zł ;Ozdobny kinkiet LED Matwei o ekskluzywnym wzornictwie i z obrotowym reflektorem, stepdim  Kinkiet LED Matwei zachwyca swoim ekskluzywnym wyglądem - okrągły łuk z delikatnego mosiądzu jest zamontowany na żelaznej ramce z czarnym wykończeniem. Jest on bardzo elegancko ukształtowany i wyposażony w jasny moduł LED, który emituje światło zarówno w górę jak i w dół. Tworzy to przyjemne światło otoczenia, ponieważ światło o barwie ciepłej bieli jest rozprowadzane równomiernie i nie oślepia.  Aby stworzyć szczególne specjalne efekty świetlne w pomieszczeniu, Matwei może być ściemniany w kilku etapach za pomocą funkcji Switch Dim. Dzięki kilkukrotnemu uruchomieniu wyłącznika światła można nie tylko włączać i wyłączać lampę, ale również zmieniać jego jasność w dwóch stopniach, dzięki czemu w zależności od sytuacji można wspaniale wykorzystać różne możliwości oświetlenia.  W razie potrzeby, główne źródło światła można uzupełnić za pomocą małego reflektora, który znajduje się poniżej łuku świetlnego. Zaletą tego rozwiązania jest jego elastyczność, ponieważ można go obracać i odchylać, dzięki czemu może być również stosowany jako lampka do czytania lub oświetlenie akcentujące.  4-stopniowe ściemnianie + wyłączanie:   Dzięki 4-stopniowej technologii ściemniania i funkcji regularnego wyłączania, lampa może być ściemniana do 100%, 60% i 20% swojej zwykłej jasności oraz włączana i wyłączana jak zwykle. Na czwartym poziomie ściemniania, przy pełnej jasności, włączana jest tylko lampka do czytania. Odbywa się to poprzez kilkukrotne naciśnięcie przełącznika.  Pobierz:   Instrukcja obsługi                    (411 KB) 
430;  Lampa ścienna Vasilia, czarno-złota, 1-punktowa ;45;"https://lw-cdn.com/images/F3965BA271F5/k_027a51ff24052641046e1d79beb47ce7;w_353;h_353;q_70/lampa-scienna-vasilia-czarno-zlota-1-punktowa.jpg"; 96,67zł ;Lampa ścienna z tkaniny Vasilia w kolorach czarnym i złotym  Zapewnianie ukierunkowanego światła: lampa ścienna z tkaniny Vasilia tworzy promienny akcent w korytarzu lub w części mieszkalnej. Lampa o liniowej konstrukcji może być również używana w sypialni, gdzie pozwala uzyskać światło w ciemności.  Dzięki czarnej obudowie lampa prezentuje się jako dyskretny element przyciągający wzrok, który po włączeniu staje się prawdziwą atrakcją. Złote wnętrze nadaje światłu szlachetny połysk, samo zaś światło świeci w tył na ścianę, przedostając się przez tkaninę. W ten sposób specjalne obrazy lub inne bliskie sercu elementy wyposażenia mogą być oświetlone w nastrojowy sposób. Pobierz:   Instrukcja obsługi                    (328 KB) 
431;  Metalowy kinkiet LED Desirio, czarno-złoty ;45;"https://lw-cdn.com/images/9FA79126D8F1/k_36fd55cfc82e2d9902468dbeff525553;w_353;h_353;q_70/metalowy-kinkiet-led-desirio-czarno-zloty.jpg"; 127,56zł ;Doskonały pod względem formy kinkiet LED Desirio z wkręconym metalowym kloszem w kolorze czarnym i złotym  Desirio to bardzo atrakcyjny element oświetleniowy dla całego obszaru mieszkalnego, który urzeka unikalnym, artystycznym wyglądem. Metalowy klosz wygląda jak wkręcona kartka papieru lub rodzaj spirali i przekonuje swoim stylowym, dwukolorowym wzornictwem. Zewnętrzna strona metalowego klosza jest czarna, wnętrze złote, a końce nakładają się na górze i na dole z obudową, co wyraźnie podkreśla kontrast kolorów. Światło żarówki LED G9 jest pięknie odbijane przez elegancki złoty odcień i przy tej konstrukcji tworzy bardzo przytulny efekt. Każda ściana w części mieszkalnej, na której znajduje się ta lampa, w mgnieniu oka zyskuje nowoczesny wygląd.  Pobierz:   Instrukcja obsługi                    (1.2 MB) 
432;  Kinkiet LED Safia w falistej formie ;45;"https://lw-cdn.com/images/1FBB8568FA05/k_6819f69e8f948e20657b7d957ef40e4c;w_353;h_353;q_70/kinkiet-led-safia-w-falistej-formie.jpg"; 235,69zł ;Stylowy kinkiet LED Safia o nowoczesnym wyglądzie  Safia doskonale pasuje do purystycznego stylu wyposażenia wnętrz, dla którego charakterystyczna jest duża liczba nowoczesnych mebli. Elementy przytwierdzone do mocowania ściennego zamiast klosza mają filigranową, falistą formę, a jednocześnie stanowią podkład dla dużej liczby niewielkich diod LED emitujących światło o barwie ciepłej bieli. Światło diod jest bardzo jasne, a mimo to nie generuje dużego zużycia energii.  
